Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
X4676,miceSample,MNAR,50,3,0.7043607250604991,21.705426356589147,0.5038759689922481,0.7142857142857143,0.4945054945054945,0.5844155844155844,0.01898793601014003
X4729,miceSample,MNAR,50,3,0.5522359450516529,13.47517730496454,0.6950354609929078,0.8787878787878788,0.7372881355932204,0.8018433179723503,0.17414407464628887
X4745,miceSample,MNAR,50,3,0.721891100210676,25.352112676056336,0.4788732394366197,0.7246376811594203,0.47619047619047616,0.5747126436781609,-0.03277830675393461
X4776,miceSample,MNAR,50,3,0.304724700110022,7.857142857142857,0.9071428571428571,0.9921875,0.9136690647482014,0.9513108614232209,-0.02597037603991664
X4780,miceSample,MNAR,50,3,0.3151043956244406,4.25531914893617,0.900709219858156,0.9694656488549618,0.927007299270073,0.9477611940298507,-0.04721000693827819
X4794,miceSample,MNAR,50,3,0.689331056143954,20.56737588652482,0.524822695035461,0.7564102564102564,0.5514018691588785,0.6378378378378378,-0.006385793062559753
X4821,miceSample,MNAR,50,3,0.653125888763741,18.88111888111888,0.5734265734265734,0.8172043010752689,0.6333333333333333,0.7136150234741783,-0.08150829975970506
X4827,miceSample,MNAR,50,3,0.08247860988423225,0.6802721088435374,0.9931972789115646,1.0,0.9931972789115646,0.9965870307167235,
X4828,miceSample,MNAR,50,3,0.5845584168528991,12.060301507537687,0.6582914572864321,0.8461538461538461,0.7245508982035929,0.7806451612903226,0.030267038786475627
X4954,miceSample,MNAR,50,3,0.6051422833504461,11.267605633802818,0.6338028169014085,0.8317757009345794,0.7235772357723578,0.773913043478261,-0.1767854106413848
X5132,miceSample,MNAR,50,3,0.21048467276349228,4.430379746835443,0.9556962025316456,0.0,0.0,0.0,0.0
X5196,miceSample,MNAR,50,3,0.46966821831386213,8.823529411764707,0.7794117647058824,0.1,0.045454545454545456,0.06250000000000001,-0.047253093702252044
X5220,miceSample,MNAR,50,3,0.6081636405595373,20.54794520547945,0.6301369863013698,0.25,0.08695652173913043,0.12903225806451613,-0.04913975701062781
X5226,miceSample,MNAR,50,3,0.7279084738266596,11.194029850746269,0.4701492537313433,0.6164383561643836,0.5113636363636364,0.5590062111801242,-0.09280035174453544
X4654,miceSample,MNAR,50,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceSample,MNAR,50,4,0.6802106785137816,23.88059701492537,0.5373134328358209,0.7619047619047619,0.5052631578947369,0.6075949367088607,0.1098029398178307
X4729,miceSample,MNAR,50,4,0.5552212862379551,5.263157894736842,0.6917293233082706,0.839622641509434,0.7876106194690266,0.812785388127854,-0.055440875309557366
X4745,miceSample,MNAR,50,4,0.7071067811865476,28.26086956521739,0.5,0.7692307692307693,0.4807692307692308,0.5917159763313611,0.03417856298348872
X4776,miceSample,MNAR,50,4,0.2762894819977688,3.0534351145038165,0.9236641221374046,0.9758064516129032,0.9453125,0.9603174603174603,-0.03637423095296112
X4780,miceSample,MNAR,50,4,0.280305955290694,7.857142857142857,0.9214285714285714,1.0,0.9214285714285714,0.9591078066914498,
X4794,miceSample,MNAR,50,4,0.6221710168382552,11.612903225806452,0.6129032258064516,0.776595744680851,0.6517857142857143,0.7087378640776699,0.14976235094408427
X4821,miceSample,MNAR,50,4,0.5971962463406453,14.685314685314685,0.6433566433566433,0.845360824742268,0.6949152542372882,0.7627906976744186,0.07717599553305036
X4827,miceSample,MNAR,50,4,0.11785113019775792,1.3888888888888888,0.9861111111111112,1.0,0.9861111111111112,0.993006993006993,
X4828,miceSample,MNAR,50,4,0.6862024383574915,26.699029126213592,0.529126213592233,0.825,0.5657142857142857,0.6711864406779662,-0.08099028071736993
X4954,miceSample,MNAR,50,4,0.5582062368861089,7.971014492753622,0.6884057971014492,0.8558558558558559,0.7786885245901639,0.8154506437768241,-0.17860781957190067
X5132,miceSample,MNAR,50,4,0.24618298195866548,4.545454545454546,0.9393939393939394,0.0,0.0,0.0,-0.020675611624097954
X5196,miceSample,MNAR,50,4,0.45643546458763845,8.333333333333332,0.7916666666666666,0.0,0.0,0.0,-0.10668698993381627
X5220,miceSample,MNAR,50,4,0.5643744488533464,18.51851851851852,0.6814814814814815,0.5263157894736842,0.22727272727272727,0.31746031746031744,0.17302557035283606
X5226,miceSample,MNAR,50,4,0.7121396331779725,26.42857142857143,0.4928571428571429,0.7213114754098361,0.4489795918367347,0.5534591194968554,0.040865351779436274
X4654,miceSample,MNAR,50,5,0.12309149097933274,1.5151515151515151,0.9848484848484849,1.0,0.9848484848484849,0.9923664122137404,
X4676,miceSample,MNAR,50,5,0.704630042294179,21.678321678321677,0.5034965034965035,0.7014925373134329,0.47959183673469385,0.5696969696969697,0.03270907073165139
X4729,miceSample,MNAR,50,5,0.5733821790809959,2.73972602739726,0.6712328767123288,0.808695652173913,0.7815126050420168,0.7948717948717948,-0.03161539759120163
X4745,miceSample,MNAR,50,5,0.6371930928643098,15.037593984962406,0.5939849624060151,0.7875,0.63,0.7,0.10132096366830276
X4776,miceSample,MNAR,50,5,0.28190459144096375,2.6490066225165565,0.9205298013245033,0.972027972027972,0.9455782312925171,0.9586206896551724,-0.03901649954279537
X4780,miceSample,MNAR,50,5,0.2564945880212885,6.578947368421052,0.9342105263157895,1.0,0.9342105263157895,0.9659863945578232,
X4794,miceSample,MNAR,50,5,0.674199862463242,21.21212121212121,0.5454545454545454,0.7808219178082192,0.5643564356435643,0.6551724137931033,0.04111951443569773
X4821,miceSample,MNAR,50,5,0.5325242619376499,7.462686567164178,0.7164179104477612,0.86,0.7818181818181819,0.819047619047619,0.17490002237081603
X4827,miceSample,MNAR,50,5,0.08512565307587486,0.7246376811594203,0.9927536231884058,1.0,0.9927536231884058,0.9963636363636363,
X4828,miceSample,MNAR,50,5,0.6128700972453796,18.048780487804876,0.624390243902439,0.849624060150376,0.6647058823529411,0.7458745874587459,0.07352625253843685
X4954,miceSample,MNAR,50,5,0.5773502691896257,11.11111111111111,0.6666666666666666,0.8532110091743119,0.744,0.7948717948717948,-0.07740639519603627
X5132,miceSample,MNAR,50,5,0.2317137785453969,0.0,0.9463087248322147,0.0,0.0,0.0,-0.027586206896551724
X5196,miceSample,MNAR,50,5,0.4054424270396916,10.95890410958904,0.8356164383561644,0.5,0.16666666666666666,0.25,0.21802986914138134
X5220,miceSample,MNAR,50,5,0.53644178078582,15.827338129496402,0.7122302158273381,0.5,0.225,0.3103448275862069,0.180808144933324
X5226,miceSample,MNAR,50,5,0.7309217299700876,19.17808219178082,0.4657534246575342,0.6527777777777778,0.47,0.5465116279069767,-0.06827405165022384
X4654,miceSample,MNAR,50,6,0.11624763874381928,1.3513513513513513,0.9864864864864865,0.9864864864864865,1.0,0.9931972789115647,0.0
X4676,miceSample,MNAR,50,6,0.7315813472236931,29.577464788732392,0.4647887323943662,0.6792452830188679,0.37894736842105264,0.48648648648648657,0.01677826523063791
X4729,miceSample,MNAR,50,6,0.5183210553488161,2.9850746268656714,0.7313432835820896,0.8214285714285714,0.8518518518518519,0.8363636363636364,0.0882001007893856
X4745,miceSample,MNAR,50,6,0.7244464749279004,9.929078014184398,0.475177304964539,0.6703296703296703,0.580952380952381,0.6224489795918368,-0.23003651338043285
X4776,miceSample,MNAR,50,6,0.2701716134791496,2.9197080291970803,0.927007299270073,0.9769230769230769,0.9477611940298507,0.962121212121212,-0.0347204681276541
X4780,miceSample,MNAR,50,6,0.26639771383306554,5.806451612903226,0.9290322580645162,0.993103448275862,0.935064935064935,0.9632107023411371,-0.021161947784524245
X4794,miceSample,MNAR,50,6,0.7361961238857669,19.083969465648856,0.4580152671755725,0.6973684210526315,0.5247524752475248,0.5988700564971752,-0.20596551850020928
X4821,miceSample,MNAR,50,6,0.6440611887195306,11.851851851851853,0.5851851851851851,0.7894736842105263,0.6756756756756757,0.7281553398058251,-0.132005000120825
X4827,miceSample,MNAR,50,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MNAR,50,6,0.5940885257860046,13.725490196078432,0.6470588235294118,0.8461538461538461,0.7076023391812866,0.7707006369426751,0.03292486618231885
X4954,miceSample,MNAR,50,6,0.5686020318963798,11.278195488721805,0.6766917293233082,0.8640776699029126,0.7542372881355932,0.8054298642533937,-0.13554808593702866
X5132,miceSample,MNAR,50,6,0.21483446221182986,3.076923076923077,0.9538461538461539,0.0,0.0,0.0,-0.017609018126512478
X5196,miceSample,MNAR,50,6,0.45512949491639976,9.285714285714286,0.7928571428571428,0.1111111111111111,0.045454545454545456,0.06451612903225805,-0.03315268803416213
X5220,miceSample,MNAR,50,6,0.5892556509887896,15.277777777777779,0.6527777777777778,0.36363636363636365,0.18181818181818182,0.24242424242424246,0.05354269524466559
X5226,miceSample,MNAR,50,6,0.689331056143954,9.219858156028367,0.524822695035461,0.6493506493506493,0.5555555555555556,0.5988023952095809,0.025231295719346385
X4654,miceSample,MNAR,50,7,0.08638684255813601,0.7462686567164178,0.9925373134328358,1.0,0.9925373134328358,0.9962546816479401,
X4676,miceSample,MNAR,50,7,0.6908492797077574,12.878787878787879,0.5227272727272727,0.6567164179104478,0.5238095238095238,0.5827814569536424,0.04295543918548053
X4729,miceSample,MNAR,50,7,0.5566499393061832,1.4084507042253522,0.6901408450704225,0.8017241379310345,0.8157894736842105,0.808695652173913,-0.005801300943646924
X4745,miceSample,MNAR,50,7,0.6666666666666666,25.0,0.5555555555555556,0.8133333333333334,0.5495495495495496,0.6559139784946237,0.10542389293302407
X4776,miceSample,MNAR,50,7,0.26901379342448517,3.289473684210526,0.9276315789473685,0.9791666666666666,0.9463087248322147,0.962457337883959,-0.03344500310453256
X4780,miceSample,MNAR,50,7,0.24253562503633297,3.2679738562091507,0.9411764705882353,0.9863013698630136,0.9536423841059603,0.9696969696969696,-0.02519991734440667
X4794,miceSample,MNAR,50,7,0.7071067811865476,17.142857142857142,0.5,0.7088607594936709,0.5436893203883495,0.6153846153846153,-0.06930403357363103
X4821,miceSample,MNAR,50,7,0.6666666666666666,23.809523809523807,0.5555555555555556,0.821917808219178,0.5825242718446602,0.6818181818181818,0.013542597204444257
X4827,miceSample,MNAR,50,7,0.08481889296799709,0.7194244604316548,0.9928057553956835,1.0,0.9928057553956835,0.996389891696751,
X4828,miceSample,MNAR,50,7,0.5669467095138409,7.653061224489796,0.6785714285714286,0.8367346938775511,0.7592592592592593,0.796116504854369,0.046676002800933654
X4954,miceSample,MNAR,50,7,0.5345224838248488,13.60544217687075,0.7142857142857143,0.9017857142857143,0.7651515151515151,0.8278688524590163,0.02261335084333227
X5132,miceSample,MNAR,50,7,0.23735633163877068,5.633802816901409,0.9436619718309859,0.0,0.0,0.0,0.0
X5196,miceSample,MNAR,50,7,0.4472135954999579,2.857142857142857,0.8,0.29411764705882354,0.23809523809523808,0.2631578947368421,0.15004930063807248
X5220,miceSample,MNAR,50,7,0.5900010727301984,23.417721518987342,0.6518987341772152,0.35714285714285715,0.09803921568627451,0.15384615384615385,0.02291349575108869
X5226,miceSample,MNAR,50,7,0.7016464154456233,16.923076923076923,0.5076923076923077,0.6818181818181818,0.5113636363636364,0.5844155844155844,0.010629708485153244
X4654,miceSample,MNAR,50,8,0.08421519210665189,0.7092198581560284,0.9929078014184397,1.0,0.9929078014184397,0.9964412811387899,
X4676,miceSample,MNAR,50,8,0.7453559924999299,12.5,0.4444444444444444,0.5694444444444444,0.45555555555555555,0.5061728395061729,-0.11475506210984938
X4729,miceSample,MNAR,50,8,0.601929265428846,10.144927536231885,0.6376811594202898,0.82,0.7192982456140351,0.7663551401869159,-0.02605130246476754
X4745,miceSample,MNAR,50,8,0.684493585456773,20.27972027972028,0.5314685314685315,0.7397260273972602,0.5294117647058824,0.6171428571428571,0.05970443842462191
X4776,miceSample,MNAR,50,8,0.30917347120042116,6.61764705882353,0.9044117647058824,0.984,0.917910447761194,0.9498069498069498,-0.03624131393618194
X4780,miceSample,MNAR,50,8,0.19611613513818404,2.307692307692308,0.9615384615384616,0.992,0.96875,0.9802371541501976,0.3
X4794,miceSample,MNAR,50,8,0.6993218821762344,19.708029197080293,0.5109489051094891,0.7222222222222222,0.5252525252525253,0.608187134502924,-0.000953295777079391
X4821,miceSample,MNAR,50,8,0.6255432421712243,13.043478260869565,0.6086956521739131,0.8085106382978723,0.6785714285714286,0.737864077669903,-0.011525878601075434
X4827,miceSample,MNAR,50,8,0.08421519210665189,0.7092198581560284,0.9929078014184397,1.0,0.9929078014184397,0.9964412811387899,
X4828,miceSample,MNAR,50,8,0.5976143046671968,14.285714285714285,0.6428571428571429,0.8467153284671532,0.703030303030303,0.7682119205298013,0.020373337854855903
X4954,miceSample,MNAR,50,8,0.5547001962252291,12.587412587412588,0.6923076923076923,0.8828828828828829,0.7596899224806202,0.8166666666666668,-0.12042162622392447
X5132,miceSample,MNAR,50,8,0.2340822943922611,5.47945205479452,0.9452054794520548,0.0,0.0,0.0,0.0
X5196,miceSample,MNAR,50,8,0.4455663943395034,8.088235294117647,0.8014705882352942,0.1111111111111111,0.05,0.06896551724137932,-0.027020013946126995
X5220,miceSample,MNAR,50,8,0.6109332505435584,10.56338028169014,0.6267605633802817,0.2692307692307692,0.17073170731707318,0.20895522388059704,-0.020373432866912365
X5226,miceSample,MNAR,50,8,0.6291528696058958,11.805555555555555,0.6041666666666666,0.7297297297297297,0.5934065934065934,0.6545454545454545,0.2084703080438078
X4654,miceSample,MNAR,50,9,0.09245003270420486,0.8547008547008548,0.9914529914529915,0.9914529914529915,1.0,0.9957081545064378,0.0
X4676,miceSample,MNAR,50,9,0.723240570679579,23.076923076923077,0.47692307692307695,0.6779661016949152,0.449438202247191,0.5405405405405406,-0.013044518836561608
X4729,miceSample,MNAR,50,9,0.564932682866032,7.801418439716312,0.6808510638297872,0.839622641509434,0.7606837606837606,0.7982062780269058,0.045544068941758484
X4745,miceSample,MNAR,50,9,0.6223535519798788,13.380281690140844,0.6126760563380281,0.7804878048780488,0.6336633663366337,0.6994535519125684,0.17856645430709886
X4776,miceSample,MNAR,50,9,0.29277002188455997,2.857142857142857,0.9142857142857143,0.9696969696969697,0.9411764705882353,0.955223880597015,-0.04222003309207491
X4780,miceSample,MNAR,50,9,0.260132990857236,3.7593984962406015,0.9323308270676691,0.9841269841269841,0.9465648854961832,0.9649805447470817,-0.029123468555367932
X4794,miceSample,MNAR,50,9,0.6737561639206373,9.868421052631579,0.5460526315789473,0.7157894736842105,0.6181818181818182,0.6634146341463414,-0.02279211529192759
X4821,miceSample,MNAR,50,9,0.581675050747111,3.7593984962406015,0.6616541353383458,0.7685185185185185,0.8058252427184466,0.7867298578199052,-0.02942780055123847
X4827,miceSample,MNAR,50,9,0.11624763874381928,1.3513513513513513,0.9864864864864865,1.0,0.9864864864864865,0.9931972789115647,
X4828,miceSample,MNAR,50,9,0.5888409533496363,12.562814070351758,0.6532663316582915,0.8439716312056738,0.7168674698795181,0.7752442996742671,0.041086403483123896
X4954,miceSample,MNAR,50,9,0.5715476066494082,16.666666666666664,0.6733333333333333,0.8888888888888888,0.7218045112781954,0.7966804979253111,0.011241278219494768
X5132,miceSample,MNAR,50,9,0.25264557631995566,2.127659574468085,0.9361702127659575,0.25,0.14285714285714285,0.18181818181818182,0.15761108003093924
X5196,miceSample,MNAR,50,9,0.43915503282683993,12.142857142857142,0.8071428571428572,0.16666666666666666,0.043478260869565216,0.06896551724137931,0.0013597063394931701
X5220,miceSample,MNAR,50,9,0.5792463342909246,17.763157894736842,0.6644736842105263,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.02993045881132577
X5226,miceSample,MNAR,50,9,0.6953011639636968,12.582781456953644,0.5165562913907285,0.6351351351351351,0.5053763440860215,0.562874251497006,0.03878124671624258
X4654,miceSample,MNAR,50,10,0.1708715315433522,2.9197080291970803,0.9708029197080292,1.0,0.9708029197080292,0.9851851851851852,
X4676,miceSample,MNAR,50,10,0.7302967433402214,13.333333333333334,0.4666666666666667,0.6029411764705882,0.47674418604651164,0.5324675324675324,-0.07143404025861805
X4729,miceSample,MNAR,50,10,0.5477225575051661,10.0,0.7,0.8691588785046729,0.768595041322314,0.8157894736842105,0.02562149787394483
X4745,miceSample,MNAR,50,10,0.6716604942594675,19.548872180451127,0.5488721804511278,0.7571428571428571,0.5520833333333334,0.6385542168674698,0.0831266204956934
X4776,miceSample,MNAR,50,10,0.34367169831173533,7.086614173228346,0.8818897637795275,0.9739130434782609,0.9032258064516129,0.9372384937238495,-0.050244842317626416
X4780,miceSample,MNAR,50,10,0.23570226039551584,2.7777777777777777,0.9444444444444444,0.9855072463768116,0.9577464788732394,0.9714285714285714,-0.02474610820719749
X4794,miceSample,MNAR,50,10,0.6500270850261592,14.084507042253522,0.5774647887323944,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.07030034188446778
X4821,miceSample,MNAR,50,10,0.602506181404089,4.794520547945205,0.636986301369863,0.7909090909090909,0.7435897435897436,0.7665198237885461,-0.04583210022381953
X4827,miceSample,MNAR,50,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceSample,MNAR,50,10,0.5490970202873461,0.0,0.6984924623115578,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.004004004004004004
X4954,miceSample,MNAR,50,10,0.5233405681948146,9.554140127388536,0.7261146496815286,0.8833333333333333,0.7851851851851852,0.8313725490196078,0.12171736995372305
X5132,miceSample,MNAR,50,10,0.22047927592204922,4.861111111111112,0.9513888888888888,0.0,0.0,0.0,0.0
X5196,miceSample,MNAR,50,10,0.4629100498862757,10.0,0.7857142857142857,0.2727272727272727,0.12,0.16666666666666666,0.07178899606827706
X5220,miceSample,MNAR,50,10,0.6562445689730082,8.02919708029197,0.5693430656934306,0.2,0.14634146341463414,0.16901408450704225,-0.11478366883581909
X5226,miceSample,MNAR,50,10,0.704521372964301,18.97810218978102,0.5036496350364964,0.6666666666666666,0.47191011235955055,0.5526315789473685,0.032939391962644234
X4654,missForest,MAR,10,1,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,1,0.6069769786668839,5.263157894736842,0.631578947368421,0.75,0.6923076923076923,0.7199999999999999,0.18531232916527532
X4729,missForest,MAR,10,1,0.4385290096535146,19.230769230769234,0.8076923076923077,0.7916666666666666,1.0,0.8837209302325582,0.47559486560567094
X4745,missForest,MAR,10,1,0.4264014327112209,0.0,0.8181818181818182,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4823529411764706
