country,world_region,entry_id,entry_name,region_id,has_country
Ivory Coast,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Costa Rica,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Democratic Republic of the Congo,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Republic of Congo,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Comoros,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Colombia,South America,877,The International Network of Engaged Buddhists - INEB,660,True
China,East Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Macao S.A.R,East Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Hong Kong S.A.R.,East Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Chile,South America,877,The International Network of Engaged Buddhists - INEB,660,True
Chad,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Central African Republic,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Cape Verde,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Canada,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Cameroon,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Cambodia,Southeast Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Myanmar,Southeast Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Burundi,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Burkina Faso,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Bulgaria,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Brunei,Southeast Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Brazil,South America,877,The International Network of Engaged Buddhists - INEB,660,True
Botswana,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Bosnia and Herzegovina,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Bolivia,South America,877,The International Network of Engaged Buddhists - INEB,660,True
Bhutan,South Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Benin,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Belize,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Belgium,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Barbados,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Bangladesh,South Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Bahrain,Southwest Asia,877,The International Network of Engaged Buddhists - INEB,660,True
The Bahamas,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Azerbaijan,Southwest Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Austria,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Australia,Oceania-Australia,877,The International Network of Engaged Buddhists - INEB,660,True
Norfolk Island,Oceania-Australia,877,The International Network of Engaged Buddhists - INEB,660,True
Armenia,Southwest Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Argentina,South America,877,The International Network of Engaged Buddhists - INEB,660,True
Antigua and Barbuda,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Angola,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Andorra,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Algeria,Africa,877,The International Network of Engaged Buddhists - INEB,660,True
Albania,Europe,877,The International Network of Engaged Buddhists - INEB,660,True
Afghanistan,South Asia,877,The International Network of Engaged Buddhists - INEB,660,True
Sint Maarten,North America,877,The International Network of Engaged Buddhists - INEB,660,True
Zimbabwe,Africa,812,Temple of the Jedi Order,993,True
Zambia,Africa,812,Temple of the Jedi Order,993,True
Yemen,Southwest Asia,812,Temple of the Jedi Order,993,True
Vietnam,Southeast Asia,812,Temple of the Jedi Order,993,True
Venezuela,South America,812,Temple of the Jedi Order,993,True
Vatican,Europe,812,Temple of the Jedi Order,993,True
Vanuatu,Oceania-Australia,812,Temple of the Jedi Order,993,True
Uzbekistan,Central Eurasia,812,Temple of the Jedi Order,993,True
Uruguay,South America,812,Temple of the Jedi Order,993,True
Federated States of Micronesia,Oceania-Australia,812,Temple of the Jedi Order,993,True
Marshall Islands,Oceania-Australia,812,Temple of the Jedi Order,993,True
Northern Mariana Islands,Oceania-Australia,812,Temple of the Jedi Order,993,True
United States Virgin Islands,North America,812,Temple of the Jedi Order,993,True
Guam,Oceania-Australia,812,Temple of the Jedi Order,993,True
American Samoa,Oceania-Australia,812,Temple of the Jedi Order,993,True
Puerto Rico,North America,812,Temple of the Jedi Order,993,True
United States of America,North America,812,Temple of the Jedi Order,993,True
South Georgia and South Sandwich Islands,South America,812,Temple of the Jedi Order,993,True
British Indian Ocean Territory,South Asia,812,Temple of the Jedi Order,993,True
Saint Helena,Africa,812,Temple of the Jedi Order,993,True
Pitcairn Islands,Oceania-Australia,812,Temple of the Jedi Order,993,True
Anguilla,North America,812,Temple of the Jedi Order,993,True
Falkland Islands,South America,812,Temple of the Jedi Order,993,True
Cayman Islands,North America,812,Temple of the Jedi Order,993,True
Bermuda,North America,812,Temple of the Jedi Order,993,True
British Virgin Islands,North America,812,Temple of the Jedi Order,993,True
Turks and Caicos Islands,North America,812,Temple of the Jedi Order,993,True
Montserrat,North America,812,Temple of the Jedi Order,993,True
Jersey,Europe,812,Temple of the Jedi Order,993,True
Guernsey,Europe,812,Temple of the Jedi Order,993,True
Isle of Man,Europe,812,Temple of the Jedi Order,993,True
United Kingdom,Europe,812,Temple of the Jedi Order,993,True
United Arab Emirates,Southwest Asia,812,Temple of the Jedi Order,993,True
Ukraine,Europe,812,Temple of the Jedi Order,993,True
Uganda,Africa,812,Temple of the Jedi Order,993,True
Turkmenistan,Central Eurasia,812,Temple of the Jedi Order,993,True
Turkey,Southwest Asia,812,Temple of the Jedi Order,993,True
Tunisia,Africa,812,Temple of the Jedi Order,993,True
Trinidad and Tobago,North America,812,Temple of the Jedi Order,993,True
Tonga,Oceania-Australia,812,Temple of the Jedi Order,993,True
Togo,Africa,812,Temple of the Jedi Order,993,True
East Timor,Southeast Asia,812,Temple of the Jedi Order,993,True
Thailand,Southeast Asia,812,Temple of the Jedi Order,993,True
Tanzania,Africa,812,Temple of the Jedi Order,993,True
Tajikistan,Central Eurasia,812,Temple of the Jedi Order,993,True
Taiwan,East Asia,812,Temple of the Jedi Order,993,True
Syria,Southwest Asia,812,Temple of the Jedi Order,993,True
Switzerland,Europe,812,Temple of the Jedi Order,993,True
Sweden,Europe,812,Temple of the Jedi Order,993,True
Swaziland,Africa,812,Temple of the Jedi Order,993,True
Suriname,South America,812,Temple of the Jedi Order,993,True
South Sudan,Africa,812,Temple of the Jedi Order,993,True
Sudan,Africa,812,Temple of the Jedi Order,993,True
Sri Lanka,South Asia,812,Temple of the Jedi Order,993,True
Spain,Europe,812,Temple of the Jedi Order,993,True
South Korea,East Asia,812,Temple of the Jedi Order,993,True
South Africa,Africa,812,Temple of the Jedi Order,993,True
Somalia,Africa,812,Temple of the Jedi Order,993,True
Solomon Islands,Oceania-Australia,812,Temple of the Jedi Order,993,True
Slovakia,Europe,812,Temple of the Jedi Order,993,True
Slovenia,Europe,812,Temple of the Jedi Order,993,True
Singapore,Southeast Asia,812,Temple of the Jedi Order,993,True
Sierra Leone,Africa,812,Temple of the Jedi Order,993,True
Seychelles,Africa,812,Temple of the Jedi Order,993,True
Serbia,Europe,812,Temple of the Jedi Order,993,True
Senegal,Africa,812,Temple of the Jedi Order,993,True
Saudi Arabia,Southwest Asia,812,Temple of the Jedi Order,993,True
Sao Tome and Principe,Africa,812,Temple of the Jedi Order,993,True
San Marino,Europe,812,Temple of the Jedi Order,993,True
Samoa,Oceania-Australia,812,Temple of the Jedi Order,993,True
Saint Vincent and the Grenadines,North America,812,Temple of the Jedi Order,993,True
Saint Lucia,North America,812,Temple of the Jedi Order,993,True
Saint Kitts and Nevis,North America,812,Temple of the Jedi Order,993,True
Rwanda,Africa,812,Temple of the Jedi Order,993,True
Russia,Central Eurasia,812,Temple of the Jedi Order,993,True
Romania,Europe,812,Temple of the Jedi Order,993,True
Qatar,Southwest Asia,812,Temple of the Jedi Order,993,True
Portugal,Europe,812,Temple of the Jedi Order,993,True
Poland,Europe,812,Temple of the Jedi Order,993,True
Philippines,Southeast Asia,812,Temple of the Jedi Order,993,True
Peru,South America,812,Temple of the Jedi Order,993,True
Paraguay,South America,812,Temple of the Jedi Order,993,True
Papua New Guinea,Oceania-Australia,812,Temple of the Jedi Order,993,True
Panama,North America,812,Temple of the Jedi Order,993,True
Palau,Oceania-Australia,812,Temple of the Jedi Order,993,True
Pakistan,South Asia,812,Temple of the Jedi Order,993,True
Oman,Southwest Asia,812,Temple of the Jedi Order,993,True
North Korea,East Asia,812,Temple of the Jedi Order,993,True
Nigeria,Africa,812,Temple of the Jedi Order,993,True
Niger,Africa,812,Temple of the Jedi Order,993,True
Nicaragua,North America,812,Temple of the Jedi Order,993,True
New Zealand,Oceania-Australia,812,Temple of the Jedi Order,993,True
Niue,Oceania-Australia,812,Temple of the Jedi Order,993,True
Cook Islands,Oceania-Australia,812,Temple of the Jedi Order,993,True
Netherlands,Europe,812,Temple of the Jedi Order,993,True
Caribbean Netherlands,North America,812,Temple of the Jedi Order,993,True
Aruba,North America,812,Temple of the Jedi Order,993,True
Curaçao,North America,812,Temple of the Jedi Order,993,True
Nepal,South Asia,812,Temple of the Jedi Order,993,True
Nauru,Oceania-Australia,812,Temple of the Jedi Order,993,True
Namibia,Africa,812,Temple of the Jedi Order,993,True
Mozambique,Africa,812,Temple of the Jedi Order,993,True
Morocco,Africa,812,Temple of the Jedi Order,993,True
Western Sahara,Africa,812,Temple of the Jedi Order,993,True
Montenegro,Europe,812,Temple of the Jedi Order,993,True
Mongolia,Central Eurasia,812,Temple of the Jedi Order,993,True
Moldova,Europe,812,Temple of the Jedi Order,993,True
Monaco,Europe,812,Temple of the Jedi Order,993,True
Mexico,North America,812,Temple of the Jedi Order,993,True
Mauritius,Africa,812,Temple of the Jedi Order,993,True
Mauritania,Africa,812,Temple of the Jedi Order,993,True
Malta,Europe,812,Temple of the Jedi Order,993,True
Mali,Africa,812,Temple of the Jedi Order,993,True
Maldives,South Asia,812,Temple of the Jedi Order,993,True
Malaysia,Southeast Asia,812,Temple of the Jedi Order,993,True
Malawi,Africa,812,Temple of the Jedi Order,993,True
Madagascar,Africa,812,Temple of the Jedi Order,993,True
Macedonia,Europe,812,Temple of the Jedi Order,993,True
Luxembourg,Europe,812,Temple of the Jedi Order,993,True
Lithuania,Europe,812,Temple of the Jedi Order,993,True
Liechtenstein,Europe,812,Temple of the Jedi Order,993,True
Libya,Africa,812,Temple of the Jedi Order,993,True
Liberia,Africa,812,Temple of the Jedi Order,993,True
Lesotho,Africa,812,Temple of the Jedi Order,993,True
Lebanon,Southwest Asia,812,Temple of the Jedi Order,993,True
Latvia,Europe,812,Temple of the Jedi Order,993,True
Laos,Southeast Asia,812,Temple of the Jedi Order,993,True
Kyrgyzstan,Central Eurasia,812,Temple of the Jedi Order,993,True
Kuwait,Southwest Asia,812,Temple of the Jedi Order,993,True
Kiribati,Oceania-Australia,812,Temple of the Jedi Order,993,True
Kenya,Africa,812,Temple of the Jedi Order,993,True
Kazakhstan,Central Eurasia,812,Temple of the Jedi Order,993,True
Jordan,Southwest Asia,812,Temple of the Jedi Order,993,True
Japan,East Asia,812,Temple of the Jedi Order,993,True
Jamaica,North America,812,Temple of the Jedi Order,993,True
Italy,Europe,812,Temple of the Jedi Order,993,True
Israel,Southwest Asia,812,Temple of the Jedi Order,993,True
Palestine,Southwest Asia,812,Temple of the Jedi Order,993,True
Ireland,Europe,812,Temple of the Jedi Order,993,True
Iraq,Southwest Asia,812,Temple of the Jedi Order,993,True
Iran,Southwest Asia,812,Temple of the Jedi Order,993,True
Indonesia,Southeast Asia,812,Temple of the Jedi Order,993,True
India,South Asia,812,Temple of the Jedi Order,993,True
Iceland,Europe,812,Temple of the Jedi Order,993,True
Hungary,Europe,812,Temple of the Jedi Order,993,True
Honduras,North America,812,Temple of the Jedi Order,993,True
