method,nan_in_y_pred,type,percent,iter,rmse,accuracy,precision,recall,f1,matthews_corr
FAMD,False,MNAR,50,4,0.4234386514540088,0.8206997084548106,0.8470209339774557,0.9494584837545126,0.8953191489361702,0.3092549458911737
FAMD,False,MNAR,50,5,0.4660413824283704,0.7828054298642534,0.8683729433272395,0.8683729433272395,0.8683729433272395,0.24768328815482568
FAMD,False,MNAR,50,6,0.4373835248681493,0.808695652173913,0.8201892744479495,0.966542750929368,0.8873720136518771,0.3286381211717254
FAMD,False,MNAR,50,7,0.4445072856528807,0.8024132730015083,0.8455008488964346,0.9256505576208178,0.8837622005323869,0.24551084497178333
FAMD,False,MNAR,50,8,0.42383044833893146,0.8203677510608204,0.8449612403100775,0.9527972027972028,0.8956450287592441,0.2946732465544215
FAMD,False,MNAR,50,9,0.435766912982422,0.8101071975497703,0.8424657534246576,0.9389312977099237,0.888086642599278,0.2923903708098435
FAMD,False,MNAR,50,10,0.4609969577458686,0.7874818049490538,0.8327814569536424,0.9178832116788321,0.873263888888889,0.2357624024777541
FAMD,False,MNAR,60,1,0.44053007737602834,0.8059332509270705,0.8283378746594006,0.9514866979655712,0.8856518572469045,0.2954313785787017
FAMD,False,MNAR,60,2,0.4623207306786785,0.7862595419847328,0.8226037195994278,0.9289176090468497,0.8725341426403641,0.24302860972720436
FAMD,False,MNAR,60,3,0.47329684236227376,0.775990099009901,0.8265895953757225,0.9036334913112164,0.8633962264150943,0.2559966868075483
FAMD,False,MNAR,60,4,0.447773662839645,0.7994987468671679,0.8421807747489239,0.9215070643642073,0.8800599700149926,0.28759952120863225
FAMD,False,MNAR,60,5,0.4663113450728126,0.7825537294563844,0.8321273516642547,0.9112519809825673,0.8698940998487139,0.22513164665814353
FAMD,False,MNAR,60,6,0.47585521799649527,0.773561811505508,0.8002717391304348,0.9393939393939394,0.8642699926632429,0.2342486846974182
FAMD,False,MNAR,60,7,0.4828341685877546,0.7668711656441718,0.8236130867709816,0.8976744186046511,0.8590504451038575,0.19856622465942286
FAMD,False,MNAR,60,8,0.48843231980076623,0.761433868974042,0.8245614035087719,0.8854003139717426,0.8538985616956851,0.21250789365209088
FAMD,False,MNAR,60,9,0.4602757000433994,0.7881462799495587,0.8438880706921944,0.9023622047244094,0.8721461187214611,0.2635325739778068
FAMD,False,MNAR,60,10,0.5243142401712985,0.725094577553594,0.8435940099833611,0.803486529318542,0.8230519480519481,0.21011429619018648
FAMD,False,MNAR,70,1,0.4837794468468967,0.7659574468085106,0.8153266331658291,0.8988919667590027,0.855072463768116,0.26316626745400373
FAMD,False,MNAR,70,2,0.5157561584809605,0.7339955849889624,0.8143053645116919,0.8481375358166189,0.8308771929824562,0.2102978819454656
FAMD,False,MNAR,70,3,0.5085112496170803,0.7414163090128756,0.8388429752066116,0.8308321964529332,0.8348183687457164,0.23987815855111702
FAMD,False,MNAR,70,4,0.4617396054092211,0.7867965367965368,0.8145454545454546,0.9385474860335196,0.8721609344581441,0.27407956941553857
FAMD,False,MNAR,70,5,0.4862535514204297,0.7635574837310195,0.824516129032258,0.8862690707350902,0.8542780748663101,0.23645879601036449
FAMD,False,MNAR,70,6,0.4846116845975599,0.7651515151515151,0.7956469165659008,0.9320113314447592,0.858447488584475,0.21716413512609492
FAMD,False,MNAR,70,7,0.526534332643177,0.7227615965480043,0.8442503639010189,0.7945205479452054,0.8186309103740297,0.2347630640268825
FAMD,False,MNAR,70,8,0.47985743496869654,0.7697368421052632,0.8230668414154653,0.8933143669985776,0.8567530695770805,0.28123046324444284
FAMD,False,MNAR,70,9,0.47280240759821596,0.7764578833693304,0.8253164556962025,0.9042995839112344,0.8630046326935804,0.2710913907774816
FAMD,False,MNAR,70,10,0.48375562180209897,0.7659804983748646,0.8466850828729282,0.8537604456824512,0.8502080443828016,0.315653919841381
FAMD,False,MNAR,80,1,0.5060026159448142,0.7439613526570048,0.8074162679425837,0.8664955070603337,0.8359133126934984,0.2601272406302873
FAMD,False,MNAR,80,2,0.5105882774849598,0.7392996108949417,0.7960140679953107,0.8783958602846055,0.8351783517835178,0.22527731321323163
FAMD,False,MNAR,80,3,0.5185865779548787,0.7310679611650486,0.8213836477987422,0.8286802030456852,0.8250157927984839,0.24439660428845086
FAMD,False,MNAR,80,4,0.5225676253624243,0.7269230769230769,0.7892325315005727,0.8732572877059569,0.829121540312876,0.1633900754483484
FAMD,False,MNAR,80,5,0.5244964490790429,0.724903474903475,0.8115763546798029,0.8331226295828066,0.8222083593262632,0.21535349127075135
FAMD,False,MNAR,80,6,0.5119921115897169,0.7378640776699029,0.7867730900798175,0.8926261319534282,0.8363636363636364,0.2007677165592382
FAMD,False,MNAR,80,7,0.5050664743872351,0.7449078564500485,0.8112980769230769,0.8642765685019206,0.8369497830130191,0.2565830568033061
FAMD,False,MNAR,80,8,0.5269421070570498,0.7223320158102767,0.8085106382978723,0.834625322997416,0.821360457724094,0.19951351239291706
FAMD,False,MNAR,80,9,0.49150629783195016,0.7584215591915303,0.7796610169491526,0.944801026957638,0.8543238537434708,0.21761019844675833
FAMD,False,MNAR,80,10,0.5272988749726849,0.7219558964525408,0.7747747747747747,0.884318766066838,0.8259303721488596,0.15861760437063901
GLRM,False,MAR,10,1,0.44543540318737396,0.8015873015873016,0.8015873015873016,1.0,0.8898678414096917,0.0
GLRM,False,MAR,10,2,0.4372373160976031,0.8088235294117647,0.8120300751879699,0.9908256880733946,0.8925619834710744,0.17625919745401677
GLRM,False,MAR,10,3,0.4640954808922571,0.7846153846153846,0.7846153846153846,1.0,0.8793103448275863,0.0
GLRM,False,MAR,10,4,0.47854742041702225,0.7709923664122137,0.7734375,0.99,0.868421052631579,0.15489601524130442
GLRM,False,MAR,10,5,0.5097475058154177,0.7401574803149606,0.7727272727272727,0.9139784946236559,0.8374384236453202,0.2323521587247514
GLRM,False,MAR,10,6,0.4822428221704121,0.7674418604651163,0.8389830508474576,0.9,0.868421052631579,-0.12689245413047318
GLRM,False,MAR,10,7,0.5017953379128578,0.7482014388489209,0.7633587786259542,0.9615384615384616,0.8510638297872342,0.14131157891473206
GLRM,False,MAR,10,8,0.46723640606755973,0.7816901408450704,0.816,0.9272727272727272,0.8680851063829788,0.26837697965465696
GLRM,False,MAR,10,9,0.43713018947193605,0.8089171974522293,0.8193548387096774,0.9844961240310077,0.8943661971830985,-0.05292164184002383
GLRM,False,MAR,10,10,0.44908871313907184,0.7983193277310925,0.7983193277310925,1.0,0.8878504672897196,0.0
GLRM,False,MAR,20,1,0.4472135954999579,0.8,0.8,1.0,0.888888888888889,0.0
GLRM,False,MAR,20,2,0.4837794468468967,0.7659574468085106,0.7741935483870968,0.9863013698630136,0.8674698795180723,-0.055616895483211345
GLRM,False,MAR,20,3,0.49540008621441056,0.7545787545787546,0.7601476014760148,0.9903846153846154,0.860125260960334,-0.04802367189970616
GLRM,False,MAR,20,4,0.5173567362710721,0.7323420074349443,0.7838983050847458,0.8980582524271845,0.8371040723981901,0.11428866831036837
GLRM,False,MAR,20,5,0.4879500364742666,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.0
GLRM,False,MAR,20,6,0.4164513588852162,0.8265682656826568,0.8265682656826568,1.0,0.9050505050505051,0.0
GLRM,False,MAR,20,7,0.5063696835418333,0.7435897435897436,0.7926829268292683,0.9112149532710281,0.8478260869565218,0.06453646197108531
GLRM,False,MAR,20,8,0.4650935999748746,0.7836879432624113,0.7821428571428571,1.0,0.8777555110220442,0.1575751629311838
GLRM,False,MAR,20,9,0.43325894171985047,0.8122866894197952,0.8122866894197952,1.0,0.8964218455743879,0.0
GLRM,False,MAR,20,10,0.5109103754717709,0.7389705882352942,0.7658730158730159,0.9414634146341463,0.8446389496717724,0.10047931769785595
GLRM,False,MAR,30,1,0.5168902906024488,0.732824427480916,0.7799442896935933,0.9150326797385621,0.8421052631578946,0.010318247047008754
GLRM,False,MAR,30,2,0.4760625106209179,0.7733644859813084,0.7733644859813084,1.0,0.8722002635046112,0.0
GLRM,False,MAR,30,3,0.5099019513592785,0.74,0.7461538461538462,0.9831081081081081,0.8483965014577259,0.08761458422330759
GLRM,False,MAR,30,4,0.45552167895721496,0.7925,0.7925,1.0,0.8842398884239888,0.0
GLRM,False,MAR,30,5,0.45438712755924576,0.7935323383084577,0.7935323383084577,1.0,0.8848821081830791,0.0
GLRM,False,MAR,30,6,0.47773977657051653,0.7717647058823529,0.7793764988009593,0.9848484848484849,0.8701472556894244,0.05035880727277021
GLRM,False,MAR,30,7,0.45943638753939664,0.7889182058047494,0.803763440860215,0.9771241830065359,0.8820058997050146,-0.06700053443300887
GLRM,False,MAR,30,8,0.47082361543075835,0.7783251231527094,0.7783251231527094,1.0,0.8753462603878116,0.0
GLRM,False,MAR,30,9,0.5117138026293159,0.7381489841986456,0.8082901554404145,0.8813559322033898,0.8432432432432432,0.05970694181151763
GLRM,False,MAR,30,10,0.5028653529707439,0.7471264367816092,0.7780548628428927,0.9369369369369369,0.8501362397820164,0.10162836426972663
GLRM,False,MAR,40,1,0.49343516379516894,0.7565217391304347,0.7570422535211268,0.9953703703703703,0.8599999999999999,0.11957393089354135
GLRM,False,MAR,40,2,0.4927532398632032,0.7571942446043165,0.7572463768115942,0.9976133651551312,0.8609680741503605,0.0994835313800861
GLRM,False,MAR,40,3,0.546407495445603,0.7014388489208633,0.7432950191570882,0.9238095238095239,0.8237791932059448,-0.11030258686552186
GLRM,False,MAR,40,4,0.5794535558245063,0.6642335766423357,0.7716186252771619,0.8111888111888111,0.7909090909090909,-0.05872009135862053
GLRM,False,MAR,40,5,0.520265981714472,0.7293233082706767,0.8008752735229759,0.8735083532219571,0.8356164383561644,0.08015545432514014
GLRM,False,MAR,40,6,0.5102399705885525,0.7396551724137931,0.768642447418738,0.9305555555555556,0.8418848167539267,0.16546903491912018
GLRM,False,MAR,40,7,0.5325242619376499,0.7164179104477612,0.7799145299145299,0.8816425120772947,0.8276643990929706,0.04709171653740963
GLRM,False,MAR,40,8,0.5225415250389877,0.7269503546099291,0.7742574257425743,0.9071925754060325,0.8354700854700855,0.06942156465950226
GLRM,False,MAR,40,9,0.49308949989019313,0.7568627450980392,0.7701612903225806,0.9744897959183674,0.8603603603603605,0.02164924884157327
GLRM,False,MAR,40,10,0.5140512665709641,0.7357512953367875,0.783625730994152,0.9054054054054054,0.8401253918495297,0.11067849743102516
GLRM,False,MAR,50,1,0.486144813724649,0.7636632200886263,0.7791798107255521,0.9610894941634242,0.8606271777003484,0.1791517294758166
GLRM,False,MAR,50,2,0.5351231835654342,0.7136431784107946,0.7460567823343849,0.9403578528827038,0.832014072119613,-0.08210586937693887
GLRM,False,MAR,50,3,0.49926199221766954,0.7507374631268436,0.7540740740740741,0.994140625,0.8576242628475147,-0.037960139913101244
GLRM,False,MAR,50,4,0.4886777774252209,0.7611940298507462,0.7919354838709678,0.9406130268199234,0.8598949211908932,0.10891313343994842
GLRM,False,MAR,50,5,0.504524979109513,0.7454545454545455,0.7632398753894081,0.9683794466403162,0.8536585365853658,-0.048386836699962466
GLRM,False,MAR,50,6,0.5262970989504278,0.7230113636363636,0.7477744807121661,0.9527410207939508,0.8379052369077307,-0.03998606495515783
GLRM,False,MAR,50,7,0.5323371012032765,0.7166172106824926,0.7736486486486487,0.8893203883495145,0.8274616079494129,0.06046205941687074
GLRM,False,MAR,50,8,0.5163086147212335,0.7334254143646409,0.7608695652173914,0.9493670886075949,0.8447304907481898,-0.0312099239212235
GLRM,False,MAR,50,9,0.5398250114109064,0.7085889570552147,0.7758007117437722,0.872,0.8210922787193974,0.05277364439781661
GLRM,False,MAR,50,10,0.5362576380204389,0.7124277456647399,0.7884940778341794,0.8629629629629629,0.8240495137046862,0.047602733446864276
GLRM,False,MAR,60,1,0.5271107826954237,0.7221542227662179,0.7458703939008895,0.9560260586319218,0.8379728765167738,-0.06708135979280053
GLRM,False,MAR,60,2,0.5345224838248488,0.7142857142857143,0.7427440633245382,0.9478114478114478,0.8328402366863905,-0.09091989264067196
GLRM,False,MAR,60,3,0.5553787288290222,0.6915544675642595,0.7630813953488372,0.8550488599348535,0.8064516129032259,0.06173395827566555
GLRM,False,MAR,60,4,0.5445019853593754,0.7035175879396985,0.782608695652174,0.8515497553017944,0.815625,0.06759583326080158
GLRM,False,MAR,60,5,0.5376907933343714,0.7108886107634543,0.7674094707520891,0.8959349593495934,0.8267066766691672,-0.016283644659243396
GLRM,False,MAR,60,6,0.5398735172557979,0.7085365853658536,0.758765778401122,0.8898026315789473,0.8190764572293716,0.10201227824745172
GLRM,False,MAR,60,7,0.4977938751515177,0.7522012578616353,0.7660668380462725,0.9754500818330606,0.8581713462922966,-0.03988527214334465
GLRM,False,MAR,60,8,0.5205604800878151,0.7290167865707434,0.7814207650273224,0.896551724137931,0.8350364963503649,0.10382298762392075
GLRM,False,MAR,60,9,0.49651121650604074,0.7534766118836915,0.7534766118836915,1.0,0.859408795962509,0.0
GLRM,False,MAR,60,10,0.5326978866241902,0.7162329615861215,0.7750716332378224,0.8825448613376835,0.8253241800152555,0.09160003751367121
GLRM,False,MAR,70,1,0.5104833203337628,0.739406779661017,0.739406779661017,1.0,0.8501827040194885,0.0
GLRM,False,MAR,70,2,0.5537881097826968,0.6933187294633077,0.7251732101616628,0.9373134328358209,0.8177083333333334,-0.08422138825408086
GLRM,False,MAR,70,3,0.5321883133548309,0.7167755991285403,0.7709637046307884,0.8888888888888888,0.8257372654155496,0.09675588936937934
GLRM,False,MAR,70,4,0.531898687040398,0.7170837867247007,0.7604422604422605,0.9049707602339181,0.8264352469959946,0.10310454754574443
GLRM,False,MAR,70,5,0.5011049737233362,0.7488938053097345,0.7519466073414905,0.9941176470588236,0.8562381253958201,-0.008254873788856202
GLRM,False,MAR,70,6,0.5522779130530093,0.6949891067538126,0.7315668202764977,0.9310850439882697,0.8193548387096773,-0.10823395536295954
GLRM,False,MAR,70,7,0.5841683830746212,0.6587473002159827,0.7821637426900585,0.7621082621082621,0.7720057720057719,0.09447429466575541
GLRM,False,MAR,70,8,0.5477225575051661,0.7,0.7559153175591532,0.883551673944687,0.8147651006711409,0.055278799314159396
GLRM,False,MAR,70,9,0.513876701232177,0.7359307359307359,0.7359307359307359,1.0,0.8478802992518703,0.0
GLRM,False,MAR,70,10,0.5502742263071486,0.697198275862069,0.755359394703657,0.8731778425655977,0.8100067613252199,0.08906843589029469
GLRM,False,MAR,80,1,0.5237386883427532,0.7256977863330125,0.7275362318840579,0.996031746031746,0.8408710217755444,-0.003124846311985459
GLRM,False,MAR,80,2,0.5589071570628793,0.68762278978389,0.7414965986394558,0.8790322580645161,0.8044280442804429,0.0611609287227209
GLRM,False,MAR,80,3,0.6002271559615171,0.6397273612463485,0.8153364632237872,0.6739974126778784,0.7379603399433428,0.18637180392407207
GLRM,False,MAR,80,4,0.5445595519006335,0.7034548944337812,0.7491749174917491,0.8937007874015748,0.8150807899461401,0.10549981044617225
GLRM,False,MAR,80,5,0.5154748157905348,0.7342857142857143,0.7342857142857143,1.0,0.8467874794069192,0.0
GLRM,False,MAR,80,6,0.5473672395582643,0.7003891050583657,0.7463524130190797,0.8902275769745649,0.811965811965812,0.11271874705847737
GLRM,False,MAR,80,7,0.5411754850209575,0.7071290944123314,0.7533039647577092,0.8952879581151832,0.8181818181818181,0.1035661517864748
GLRM,False,MAR,80,8,0.5544233306246393,0.6926147704590818,0.7445838084378563,0.8860244233378561,0.8091697645600991,0.05437983355559983
GLRM,False,MAR,80,9,0.5478100740923676,0.6999041227229147,0.7453142227122381,0.8918205804749341,0.812012012012012,0.10758304748074381
GLRM,False,MAR,80,10,0.5477225575051661,0.7,0.7480577136514983,0.8880105401844532,0.8120481927710842,0.10463516499575044
GLRM,False,MCAR,10,1,0.5285941398709244,0.7205882352941176,0.7560975609756098,0.9207920792079208,0.8303571428571429,0.09463756929121975
GLRM,False,MCAR,10,2,0.5354561482635966,0.7132867132867133,0.7480314960629921,0.9134615384615384,0.8225108225108226,0.1313198945254021
GLRM,False,MCAR,10,3,0.6187184335382291,0.6171875,0.6637931034482759,0.8850574712643678,0.7586206896551725,-0.105910941970434
GLRM,False,MCAR,10,4,0.5937322507759796,0.6474820143884892,0.7094017094017094,0.8469387755102041,0.7720930232558141,0.022077460236187778
GLRM,False,MCAR,10,5,0.5325242619376499,0.7164179104477612,0.7478991596638656,0.9175257731958762,0.8240740740740742,0.15131881603417083
GLRM,False,MCAR,10,6,0.47316022340738384,0.7761194029850746,0.7851239669421488,0.9595959595959596,0.8636363636363636,0.32167992305933624
GLRM,False,MCAR,10,7,0.5727128425310541,0.672,0.7192982456140351,0.9010989010989011,0.8000000000000002,-0.06295246818782364
GLRM,False,MCAR,10,8,0.5416025603090641,0.7066666666666667,0.7384615384615385,0.9056603773584906,0.8135593220338984,0.1780433448428468
GLRM,False,MCAR,10,9,0.5704356452719495,0.6746031746031746,0.7087378640776699,0.8690476190476191,0.7807486631016042,0.18886253909800702
GLRM,False,MCAR,10,10,0.5686020318963798,0.6766917293233082,0.6896551724137931,0.9195402298850575,0.7881773399014779,0.1950691362846565
GLRM,False,MCAR,20,1,0.5512593997339664,0.696113074204947,0.7647058823529411,0.8584905660377359,0.8088888888888889,0.08269846696515083
GLRM,False,MCAR,20,2,0.5210351842536552,0.7285223367697594,0.7285223367697594,1.0,0.8429423459244532,0.0
GLRM,False,MCAR,20,3,0.552865605150556,0.6943396226415094,0.6943396226415094,1.0,0.8195991091314031,0.0
GLRM,False,MCAR,20,4,0.5312532024908597,0.7177700348432056,0.7177700348432056,1.0,0.8356997971602435,0.0
GLRM,False,MCAR,20,5,0.558156305651438,0.6884615384615385,0.7241379310344828,0.9081081081081082,0.8057553956834532,0.0800523505099752
GLRM,False,MCAR,20,6,0.5144957554275266,0.7352941176470589,0.7741935483870968,0.9230769230769231,0.8421052631578947,0.07189966356788136
GLRM,False,MCAR,20,7,0.5144957554275266,0.7352941176470589,0.7352941176470589,1.0,0.8474576271186441,0.0
GLRM,False,MCAR,20,8,0.5406047734960917,0.7077464788732394,0.744,0.9073170731707317,0.8175824175824176,0.1341543591470848
GLRM,False,MCAR,20,9,0.5587959953568721,0.6877470355731226,0.6877470355731226,1.0,0.8149882903981265,0.0
GLRM,False,MCAR,20,10,0.5664764093835326,0.6791044776119403,0.6779026217228464,1.0,0.8080357142857142,0.08827221622760963
GLRM,False,MCAR,30,1,0.5151274263289282,0.7346437346437347,0.745,0.9802631578947368,0.8465909090909091,-0.033534761984140335
GLRM,False,MCAR,30,2,0.5475087286633239,0.7002341920374707,0.7198067632850241,0.9612903225806452,0.8232044198895028,-0.07830179130410725
GLRM,False,MCAR,30,3,0.5444187290838914,0.7036082474226805,0.713527851458886,0.9746376811594203,0.8238897396630934,0.028263074823903157
